Data,Laikas,"Uþpildymas
%","Max vëjo
greitis
m/s","Vëjo
greitis
m/s","Vëjo
kryptis
°","Vëjo
pokrypis
á hori.","U
m/s","V
m/s","W
m/s","Temp.
12 m
°C",
1/28/2010,13:00,100,11.25,4.98,133.3,-2.1,3.42,-3.19,-0.27,-6.05,
1/28/2010,13:30,100,13.15,5.46,139.1,-1.1,3.35,-3.92,-0.24,-5.25,
1/28/2010,14:00,99,11.89,5.22,144.5,-1.4,2.78,-4,-0.23,-4.78,
1/28/2010,14:30,100,11.18,4.94,147.6,-1.5,2.43,-3.94,-0.21,-4.01,
1/28/2010,15:00,100,10.13,4.78,147,-1.1,2.41,-3.77,-0.2,-3.56,
1/28/2010,15:30,100,10.55,5.13,153.4,-1.6,2.15,-4.35,-0.24,-3.12,
1/28/2010,16:00,99,11.44,5.12,157.6,-0.9,1.82,-4.46,-0.21,-2.69,
1/28/2010,16:30,100,10.08,4.98,160.9,-1.2,1.47,-4.47,-0.19,-2.43,
1/28/2010,17:00,100,8.4,4.32,160.6,-0.7,1.28,-3.86,-0.15,-2.26,
1/28/2010,17:30,100,9.12,3.86,140.8,-2.2,2.27,-2.76,-0.22,-2.38,
1/28/2010,18:00,100,10.7,4.6,134.4,-1,3.06,-3.01,-0.18,-2.59,
1/28/2010,18:30,99,38.28,4.81,119.6,-1.4,3.86,-2.18,-0.24,-2.82,
1/28/2010,19:00,100,7.9,3.47,87.3,0.7,3.09,0.07,-0.05,-2.88,
1/28/2010,19:30,99,6.33,3.02,46.1,-0.2,2.04,1.9,-0.1,-2.81,
1/28/2010,20:00,100,6.96,3.61,24.9,-0.9,1.39,3.13,-0.08,-2.77,
1/28/2010,20:30,100,8.35,5.18,10.3,-0.3,0.91,5,-0.05,-3.33,
1/28/2010,21:00,100,8.53,6.21,355.5,0.1,-0.53,6.11,0,-3.49,
1/28/2010,21:30,100,8.25,5.91,347.5,-0.7,-1.22,5.71,-0.08,-3.31,
1/28/2010,22:00,100,14.44,9,322.9,-1.2,-5.5,6.99,-0.23,-2.96,
1/28/2010,22:30,100,13.59,10.22,318.5,-1.8,-6.72,7.57,-0.34,-3.36,
1/28/2010,23:00,99,15.14,9.8,306.1,0,-7.79,5.69,-0.07,-3.65,
1/28/2010,23:30,99,14.77,9.75,306,0.4,-7.76,5.62,-0.02,-3.81,
1/29/2010,0:00,99,15.14,10.31,300.5,0.3,-8.78,5.13,-0.01,-3.88,
1/29/2010,0:30,99,15.04,10.37,301.3,-0.5,-8.75,5.3,-0.15,-3.99,
1/29/2010,1:00,99,14.57,9.7,302.9,-0.6,-8.06,5.17,-0.16,-3.97,
1/29/2010,1:30,100,13.95,9.4,299.7,-0.1,-8.08,4.54,-0.09,-3.78,
1/29/2010,2:00,100,14.12,8.87,302.3,0.3,-7.41,4.65,-0.02,-3.79,
1/29/2010,2:30,100,13.25,9.11,300.3,-0.7,-7.77,4.5,-0.16,-3.77,
1/29/2010,3:00,100,14.03,10.27,291.7,-2.1,-9.46,3.76,-0.39,-3.86,
1/29/2010,3:30,100,12.6,9.31,295,-1.3,-8.37,3.87,-0.25,-3.98,
1/29/2010,4:00,100,12.46,8.91,294.1,-1.2,-8.05,3.55,-0.23,-3.96,
1/29/2010,4:30,100,12.07,8.34,292.9,-1.9,-7.61,3.19,-0.29,-3.98,
1/29/2010,5:00,99,11.11,7.68,293.6,-1.8,-6.95,3.02,-0.26,-4.01,
1/29/2010,5:30,100,11,7.53,285.6,-2.1,-7.13,2,-0.32,-3.87,
1/29/2010,6:00,99,11.28,6.95,280.2,-2,-6.65,1.24,-0.3,-3.86,
1/29/2010,6:30,100,11.81,7.07,288.7,-1.5,-6.54,2.25,-0.22,-3.94,
1/29/2010,7:00,100,11.79,7.54,285.2,-2,-7.13,1.96,-0.3,-3.95,
1/29/2010,7:30,100,14.32,8.17,279.8,-2,-7.9,1.39,-0.35,-3.95,
1/29/2010,8:00,99,36.57,7.43,287.2,-2.1,-6.98,2.17,-0.3,-4.22,
1/29/2010,8:30,99,12.41,8.13,288.2,-2,-7.62,2.47,-0.31,-4.08,
1/29/2010,9:00,99,15.47,9.65,293.7,-1.5,-8.72,3.82,-0.28,-3.93,
1/29/2010,9:30,99,13.16,9.78,293.4,-1.4,-8.91,3.84,-0.28,-3.63,
1/29/2010,10:00,100,14.29,10.07,293.5,-1.8,-9.11,3.82,-0.35,-3.75,
1/29/2010,10:30,100,10.31,6.35,315.9,-1.5,-4.37,4.42,-0.18,-4.3,
1/29/2010,11:00,100,11.92,8,305.3,-1.4,-6.46,4.55,-0.22,-3.99,
1/29/2010,11:30,100,12.04,8.41,305.4,-1.3,-6.76,4.82,-0.22,-4.05,
1/29/2010,12:00,100,11.53,7.33,310.5,-1.5,-5.54,4.6,-0.21,-4.25,
1/29/2010,12:30,100,9.05,6.48,316.8,-1.9,-4.37,4.66,-0.22,-4.3,
1/29/2010,13:00,100,9.42,6.22,311.9,-2.1,-4.56,4.09,-0.24,-4.47,
1/29/2010,13:30,100,7.97,5.28,317.2,-1.4,-3.53,3.78,-0.14,-4.6,
1/29/2010,14:00,100,7.31,4.38,322.8,-1.5,-2.63,3.4,-0.12,-4.64,
1/29/2010,14:30,100,5.57,3.36,311.8,-2.2,-2.42,2.21,-0.13,-4.81,
1/29/2010,15:00,100,4.48,2.13,316.7,-2.8,-1.44,1.33,-0.1,-4.83,
1/29/2010,15:30,100,2.27,0.81,313,-0.2,-0.22,0.4,0,-4.77,
1/29/2010,16:00,100,4.14,1.51,125.9,-1.8,1.08,-0.29,-0.05,-5.39,
1/29/2010,16:30,100,4.05,2,115.4,-1.5,1.71,-0.83,-0.09,-5.92,
1/29/2010,17:00,100,4.99,2.44,131.3,-2.3,1.73,-1.55,-0.14,-6.12,
1/29/2010,17:30,100,4.03,1.82,100.1,-2.4,1.04,-0.4,-0.09,-6.03,
1/29/2010,18:00,100,3.91,2.03,109.4,-2.1,1.83,-0.66,-0.09,-6.02,
1/29/2010,18:30,100,3.5,2.01,127.5,-3.3,1.52,-1.17,-0.13,-5.88,
1/29/2010,19:00,100,1.84,1.31,100.7,-2.8,1.24,-0.21,-0.06,-5.65,
1/29/2010,19:30,100,1.96,1.21,110.4,-3.4,1.07,-0.37,-0.06,-5.59,
1/29/2010,20:00,100,1.81,0.96,120.8,-2.8,0.78,-0.46,-0.04,-5.04,
1/29/2010,20:30,100,2.12,1.26,118.2,-2.9,1.06,-0.58,-0.05,-4.81,
1/29/2010,21:00,100,2.25,1.3,132,-3,0.92,-0.84,-0.06,-5,
1/29/2010,21:30,100,2,1.24,114,-5.3,1.04,-0.52,-0.1,-5.05,
1/29/2010,22:00,100,2.66,1.6,133,-2.8,1.13,-1.06,-0.08,-5.12,
1/29/2010,22:30,100,2.22,1.43,128.6,-3.2,1.07,-0.87,-0.08,-4.93,
1/29/2010,23:00,100,3.3,1.87,125.8,-2.2,1.44,-1.08,-0.08,-5.22,
1/29/2010,23:30,100,3.35,1.83,132.5,-3.1,1.31,-1.21,-0.1,-5.42,
1/30/2010,0:00,100,3.63,1.97,125.5,-2.6,1.54,-1.12,-0.09,-5.85,
1/30/2010,0:30,100,4.41,2.37,126.5,-2.8,1.83,-1.36,-0.13,-6.7,
1/30/2010,1:00,100,4.36,2.28,125.5,-1.6,1.77,-1.27,-0.08,-7.75,
1/30/2010,1:30,100,7.02,3,120,-2.2,2.44,-1.47,-0.15,-8.26,
1/30/2010,2:00,100,5.89,2.91,105.9,-2.1,2.61,-0.77,-0.15,-8.1,
1/30/2010,2:30,100,5.7,3.03,91.1,-0.7,2.86,-0.05,-0.1,-9.13,
1/30/2010,3:00,100,6.01,2.83,88,-0.5,2.64,0.1,-0.1,-9.04,
1/30/2010,3:30,100,5.93,2.7,86.5,0.5,2.48,0.1,-0.05,-8.64,
1/30/2010,4:00,100,7.06,3.2,93.9,0.1,2.96,-0.23,-0.08,-8.34,
1/30/2010,4:30,100,7.89,3.73,95.5,0,3.47,-0.39,-0.12,-8.13,
1/30/2010,5:00,100,8.32,3.82,93.7,0.2,3.58,-0.23,-0.09,-8.33,
1/30/2010,5:30,100,7.7,3.68,94.2,-0.2,3.4,-0.25,-0.1,-8.23,
1/30/2010,6:00,100,8.28,3.67,99.4,-0.3,3.37,-0.54,-0.14,-7.38,
1/30/2010,6:30,100,7.99,3.71,94,-1.2,3.43,-0.24,-0.17,-6.68,
1/30/2010,7:00,100,9.2,3.9,88.7,-1.6,3.59,0.05,-0.2,-6.23,
1/30/2010,7:30,100,8.79,4,87.8,-0.6,3.69,0.1,-0.15,-5.74,
1/30/2010,8:00,100,9.84,4.09,88.4,-1,3.8,0.08,-0.16,-5.5,
1/30/2010,8:30,100,9.92,4.32,88.5,0.7,3.96,0.11,-0.09,-5.28,
1/30/2010,9:00,99,11.35,4.8,88.8,-0.2,4.37,0.11,-0.16,-5.16,
1/30/2010,9:30,100,12.19,4.76,92.2,-0.1,4.34,-0.12,-0.14,-4.95,
1/30/2010,10:00,99,10.96,4.84,96.3,-1,4.38,-0.48,-0.2,-4.7,
1/30/2010,10:30,99,10.23,4.39,102.8,-0.5,3.9,-0.9,-0.17,-4.31,
1/30/2010,11:00,100,11.56,4.89,109.8,-1.5,4.22,-1.55,-0.23,-3.73,
1/30/2010,11:30,99,11.73,4.75,112.2,-0.3,4.01,-1.59,-0.18,-3.45,
1/30/2010,12:00,99,11.69,4.75,110.2,-0.2,4.09,-1.48,-0.14,-3.47,
1/30/2010,12:30,100,27.96,4.77,111.4,-1.1,4.07,-1.59,-0.2,-3.48,
1/30/2010,13:00,99,11.4,5.06,115.4,-1.7,4.25,-2.04,-0.29,-3.46,
1/30/2010,13:30,99,10.95,5.48,118.1,-1.6,4.47,-2.42,-0.25,-3.38,
1/30/2010,14:00,99,12.84,5.55,119.3,-0.3,4.52,-2.5,-0.21,-3.32,
1/30/2010,14:30,99,12.53,5.43,120.6,-1.5,4.34,-2.61,-0.27,-3.16,
1/30/2010,15:00,99,27.29,5.24,123.8,-1.3,4.08,-2.74,-0.25,-2.95,
1/30/2010,15:30,100,9.95,4.64,131.7,-1.1,3.22,-2.85,-0.19,-2.72,
1/30/2010,16:00,99,9.78,4.82,142.2,-1.1,2.75,-3.58,-0.19,-2.21,
1/30/2010,16:30,100,11.35,4.75,146.8,-2,2.43,-3.77,-0.25,-1.83,
1/30/2010,17:00,100,8.94,4.57,146.2,-1.6,2.41,-3.6,-0.22,-1.66,
1/30/2010,17:30,100,10.32,4.78,153.1,-0.2,2,-4.03,-0.13,-1.45,
1/30/2010,18:00,100,10.04,4.85,155.2,-2.1,1.92,-4.18,-0.26,-1.36,
1/30/2010,18:30,100,10.76,4.82,154.6,-1.5,1.95,-4.13,-0.21,-1.09,
1/30/2010,19:00,100,10.11,4.94,156.3,-1.4,1.82,-4.28,-0.23,-1,
1/30/2010,19:30,100,10.2,4.72,162.1,-1.5,1.35,-4.29,-0.21,-0.92,
1/30/2010,20:00,100,10.72,4.71,165.2,-2.3,1.06,-4.37,-0.27,-1.24,
1/30/2010,20:30,100,10.72,5.48,168.1,-2.2,1.04,-5.17,-0.26,-1.51,
1/30/2010,21:00,100,9.91,4.95,159.2,-1.5,1.63,-4.4,-0.22,-1.85,
1/30/2010,21:30,100,11,5.27,158.5,-1.8,1.8,-4.65,-0.29,-2.14,
1/30/2010,22:00,100,10.19,4.95,157.3,-2,1.77,-4.33,-0.25,-2.38,
1/30/2010,22:30,100,9.67,4.9,153.6,-1.9,2.02,-4.16,-0.25,-2.5,
1/30/2010,23:00,100,11.05,5.31,160.7,-1.2,1.62,-4.75,-0.22,-2.45,
1/30/2010,23:30,100,10.5,5.46,169.3,-1.2,0.93,-5.13,-0.21,-2.53,
1/31/2010,0:00,100,12.1,5.57,172.7,-1.3,0.62,-5.3,-0.21,-2.61,
1/31/2010,0:30,100,12.21,6.15,173.9,-1.3,0.6,-5.87,-0.21,-2.65,
1/31/2010,1:00,100,11.49,6.06,175.7,-0.6,0.37,-5.81,-0.15,-2.65,
1/31/2010,1:30,100,11.43,6.21,179.9,-1.5,-0.02,-6.04,-0.21,-2.68,
1/31/2010,2:00,100,12.67,7.07,185.1,-1.3,-0.64,-6.89,-0.23,-2.16,
1/31/2010,2:30,99,36.62,9.13,192.6,-1.5,-2.11,-8.73,-0.29,-1.73,
1/31/2010,3:00,98,39.3,11.19,223.7,-2.3,-6.85,-7.46,-0.49,-1.2,
1/31/2010,3:30,100,17.27,12.23,258.8,-4.2,-11.87,-2.32,-0.92,-0.47,
1/31/2010,4:00,99,19.85,12.56,272.9,-2.7,-12.26,0.6,-0.75,-0.84,
1/31/2010,4:30,99,20.37,11.96,273.8,-2,-11.64,0.8,-0.6,-0.96,
1/31/2010,5:00,99,20.56,12,277,-1.5,-11.61,1.49,-0.5,-1.06,
1/31/2010,5:30,99,19.83,12.64,275.1,-1.9,-12.29,1.11,-0.62,-1.25,
1/31/2010,6:00,100,19.38,13,265.8,-3.5,-12.68,-0.97,-0.89,-1.6,
1/31/2010,6:30,100,18.44,12.35,268.6,-3.4,-12.13,-0.37,-0.83,-1.87,
1/31/2010,7:00,100,17.24,11.95,265.4,-3.6,-11.65,-1.01,-0.82,-2.12,
1/31/2010,7:30,100,14.69,11.01,257.3,-4,-10.63,-2.37,-0.79,-2.16,
1/31/2010,8:00,100,13.94,9.93,266.3,-3.6,-9.72,-0.67,-0.7,-2.14,
1/31/2010,8:30,100,13.9,8.91,267.6,-3.6,-8.72,-0.37,-0.62,-2.12,
1/31/2010,9:00,100,12.1,8.48,255.6,-3.9,-8.12,-2.06,-0.59,-2.22,
1/31/2010,9:30,100,12.21,8.73,254,-3.8,-8.27,-2.36,-0.59,-1.98,
1/31/2010,10:00,100,11.87,9.23,245,-2.5,-8.32,-3.85,-0.42,-2.2,
1/31/2010,10:30,100,12.61,9.83,242.9,-2.5,-8.7,-4.43,-0.44,-2.19,
1/31/2010,11:00,100,11.87,8.68,240.9,-2.2,-7.52,-4.19,-0.35,-2.47,
1/31/2010,11:30,100,12.14,9.22,228,-1.3,-6.8,-6.1,-0.23,-2.27,
1/31/2010,12:00,100,12.15,9,220.4,-1.2,-5.8,-6.79,-0.21,-2.29,
1/31/2010,12:30,100,11.68,8.97,217.7,-1.2,-5.44,-6.99,-0.2,-2.47,
1/31/2010,13:00,100,10.03,5.61,187.8,-1.4,-0.79,-5.44,-0.17,-3.35,
1/31/2010,13:30,100,8.56,4.98,185.8,-1.6,-0.53,-4.82,-0.18,-3.55,
1/31/2010,14:00,100,6.97,3.92,182,-1.5,-0.16,-3.8,-0.14,-3.55,
1/31/2010,14:30,100,7.46,4.21,182.4,-1.9,-0.17,-4.1,-0.18,-3.71,
1/31/2010,15:00,100,7.77,3.68,171.8,-1.8,0.41,-3.5,-0.17,-3.79,
1/31/2010,15:30,100,6.93,3.71,176.8,-1.8,0.18,-3.57,-0.14,-3.8,
1/31/2010,16:00,100,6.37,3.57,182.6,-1.7,-0.17,-3.46,-0.12,-3.83,
1/31/2010,16:30,100,5.57,2.95,185.6,-1.2,-0.32,-2.85,-0.08,-3.84,
1/31/2010,17:00,100,5,2.55,174.7,-1.3,0.2,-2.45,-0.09,-3.84,
1/31/2010,17:30,100,4.7,2.4,170.2,-0.6,0.34,-2.26,-0.07,-3.97,
1/31/2010,18:00,100,4.84,2.12,162.2,-2.8,0.57,-1.93,-0.13,-4.2,
1/31/2010,18:30,100,4.2,2.05,156.8,-2.2,0.73,-1.82,-0.09,-5.16,
1/31/2010,19:00,100,4.94,2.48,152.8,-2.5,1.07,-2.13,-0.13,-6,
1/31/2010,19:30,100,5.26,2.64,152.1,-0.6,1.16,-2.25,-0.07,-6.54,
1/31/2010,20:00,100,5.12,2.74,155.4,-2.3,1.09,-2.41,-0.14,-6.53,
1/31/2010,20:30,100,4.33,2.34,154.8,-1.7,0.94,-2.05,-0.09,-6.58,
1/31/2010,21:00,100,4.62,2.35,148.1,-2.8,1.18,-1.93,-0.13,-7.24,
1/31/2010,21:30,100,3.99,2.54,142.9,-2.2,1.47,-1.96,-0.11,-7.89,
1/31/2010,22:00,100,4.08,2.56,135.4,-3,1.74,-1.78,-0.14,-8.11,
1/31/2010,22:30,100,4.18,2.58,133.9,-2.8,1.8,-1.74,-0.14,-8.68,
1/31/2010,23:00,100,4.24,2.68,130.5,-2.4,1.98,-1.71,-0.12,-9.11,
1/31/2010,23:30,100,4.17,2.65,131.1,-2.4,1.93,-1.7,-0.12,-9.36,
2/1/2010,0:00,100,4.23,2.76,122.8,-2.7,2.26,-1.47,-0.14,-9.37,
2/1/2010,0:30,100,5.66,3.01,107,-2.2,2.8,-0.84,-0.13,-10.77,
2/1/2010,1:00,100,6.01,3.59,104,-2.1,3.37,-0.83,-0.17,-11.59,
2/1/2010,1:30,100,5.95,3.42,111.4,-1.8,3.07,-1.22,-0.14,-11.58,
2/1/2010,2:00,100,5.06,2.83,112.9,-2.2,2.52,-1.07,-0.14,-11.35,
2/1/2010,2:30,100,5.21,3.11,113.6,-3.2,2.76,-1.21,-0.18,-11.45,
2/1/2010,3:00,100,5.2,2.66,116,-2.1,2.32,-1.15,-0.11,-10.57,
2/1/2010,3:30,100,3.91,2.03,116.6,-2.1,1.76,-0.88,-0.08,-10.61,
2/1/2010,4:00,100,4.35,2.27,111.3,-2.2,2.04,-0.81,-0.1,-11.31,
2/1/2010,4:30,100,3.31,1.69,110.7,-2.1,1.52,-0.59,-0.07,-11.25,
2/1/2010,5:00,100,2.96,1.56,106.1,-1.3,1.43,-0.42,-0.05,-11.33,
2/1/2010,5:30,100,4.81,2.26,101.5,-1.4,2.09,-0.41,-0.09,-12.31,
2/1/2010,6:00,100,4.98,2.82,109.7,-1.8,2.55,-0.9,-0.12,-11.46,
2/1/2010,6:30,100,4.54,1.96,109.6,-2.7,1.78,-0.6,-0.1,-11.04,
2/1/2010,7:00,100,3.28,2.1,107.7,-2.1,1.96,-0.61,-0.08,-10.4,
2/1/2010,7:30,100,3.64,1.5,100.3,-2.3,1.42,-0.23,-0.07,-10.93,
2/1/2010,8:00,100,3.29,1.92,99.7,-1.4,1.84,-0.31,-0.06,-11.16,
2/1/2010,8:30,100,3.9,2.03,94.5,-1.3,1.96,-0.15,-0.06,-10.83,
2/1/2010,9:00,100,5.09,2.61,96.2,-1.2,2.5,-0.27,-0.09,-11.19,
2/1/2010,9:30,100,4.5,2.14,97.6,-0.9,2.03,-0.25,-0.07,-11.03,
2/1/2010,10:00,100,4.2,2.45,95.7,-0.7,2.35,-0.2,-0.06,-10.59,
2/1/2010,10:30,100,3.61,1.53,103.3,-0.7,1.4,-0.32,-0.04,-10.02,
2/1/2010,11:00,100,1.85,0.54,137.5,-2.4,0.27,-0.2,-0.02,-9.4,
2/1/2010,11:30,100,1.03,0.62,152.7,-2.6,0.22,-0.44,-0.03,-8.54,
2/1/2010,12:00,100,1.74,0.62,84,-3.9,0.53,0.08,-0.04,-7.73,
2/1/2010,12:30,100,1.7,0.67,67.6,-1.3,0.57,0.17,-0.02,-6.79,
2/1/2010,13:00,100,0.65,0.3,342.5,-8.1,-0.05,0.23,-0.03,-6.15,
2/1/2010,13:30,100,2.15,0.99,304.8,-2,-0.78,0.49,-0.03,-5.82,
2/1/2010,14:00,100,2.97,1.64,294.1,-2.3,-1.42,0.62,-0.07,-5.42,
2/1/2010,14:30,100,2.56,1.54,301.5,-2.1,-1.25,0.77,-0.06,-5.07,
2/1/2010,15:00,100,2.39,1.42,307.9,-2,-1.08,0.82,-0.05,-4.81,
2/1/2010,15:30,100,3.43,2.03,296.3,-2.4,-1.76,0.86,-0.09,-4.56,
2/1/2010,16:00,100,3.47,2.05,303.3,-1.8,-1.65,1.08,-0.07,-4.34,
2/1/2010,16:30,100,3.75,2.27,308.4,-2.6,-1.74,1.35,-0.1,-4.12,
2/1/2010,17:00,100,3.97,2.5,301.8,-2.1,-2.08,1.29,-0.09,-3.9,
2/1/2010,17:30,100,4,2.28,298.2,-1.8,-1.93,1.02,-0.09,-3.67,
2/1/2010,18:00,100,5.36,3.42,295.5,-1.2,-3.04,1.42,-0.1,-3.37,
2/1/2010,18:30,100,5.58,3.72,295.6,-1.2,-3.29,1.58,-0.09,-3.17,
2/1/2010,19:00,100,6.19,4.26,291.6,-1.9,-3.91,1.55,-0.15,-3.03,
2/1/2010,19:30,100,6.5,4.31,288.4,-2.3,-4.02,1.34,-0.18,-2.93,
2/1/2010,20:00,100,6.61,4.16,288.1,-2.5,-3.88,1.24,-0.2,-2.89,
2/1/2010,20:30,100,5.45,3.67,294.4,-1.6,-3.29,1.49,-0.12,-2.76,
2/1/2010,21:00,100,4.78,3.24,292.3,-1.4,-2.95,1.21,-0.09,-2.61,
2/1/2010,21:30,100,4.45,2.84,281.8,-0.3,-2.71,0.58,-0.05,-2.56,
2/1/2010,22:00,100,4.98,3.27,269.8,-3,-3.19,-0.02,-0.19,-2.32,
2/1/2010,22:30,100,5.31,3.58,266.2,-3.9,-3.52,-0.23,-0.26,-2.06,
2/1/2010,23:00,100,6.18,4.03,260.2,-3.9,-3.9,-0.69,-0.28,-1.68,
2/1/2010,23:30,100,5.78,4.04,240.2,-2.1,-3.39,-1.89,-0.16,-1.65,
2/2/2010,0:00,100,6.08,4.41,209.9,-1.5,-2.18,-3.78,-0.12,-2.19,
2/2/2010,0:30,100,6.62,4.74,205.6,-1.4,-2.05,-4.21,-0.12,-2.2,
2/2/2010,1:00,100,5.77,3.81,190.1,-1.7,-0.73,-3.63,-0.12,-2.42,
2/2/2010,1:30,100,5.75,3.63,188.5,-1.4,-0.53,-3.53,-0.11,-2.47,
2/2/2010,2:00,100,5.41,2.54,204.8,-1.6,-0.7,-2.18,-0.07,-1.6,
2/2/2010,2:30,100,3.43,0.95,314.2,2.9,-0.56,0.53,0.03,-1.48,
2/2/2010,3:00,100,1.52,0.7,343.6,0,-0.14,0.63,0,-1.73,
2/2/2010,3:30,100,6.5,1.46,253.8,-2.6,-1.34,-0.34,-0.07,-1.53,
2/2/2010,4:00,99,10.95,6.98,266.1,-4,-6.86,-0.48,-0.51,-0.75,
2/2/2010,4:30,100,6.77,4.93,263.5,-3.6,-4.83,-0.55,-0.32,-0.4,
2/2/2010,5:00,100,7.72,5.45,241.8,-2.4,-4.67,-2.57,-0.22,-0.24,
2/2/2010,5:30,100,8.3,5.8,233.2,-1.9,-4.59,-3.45,-0.19,-0.3,
2/2/2010,6:00,100,6.29,4.47,231.4,-2,-3.44,-2.75,-0.16,-0.33,
2/2/2010,6:30,100,6.33,4.32,240.3,-2.1,-3.72,-2.11,-0.16,-0.21,
2/2/2010,7:00,100,7.48,5.44,234.7,-2.1,-4.41,-3.07,-0.2,-0.04,
2/2/2010,7:30,100,7.66,5.12,211.8,-1.4,-2.67,-4.31,-0.13,-0.18,
2/2/2010,8:00,100,8.6,6.15,224.2,-1.8,-4.27,-4.34,-0.2,-0.33,
2/2/2010,8:30,100,12.64,5.37,221.3,-1.7,-3.53,-3.99,-0.17,-0.37,
2/2/2010,9:00,100,7.07,4.62,234.8,-1.9,-3.69,-2.65,-0.15,-0.17,
2/2/2010,9:30,99,12.65,4.22,238.6,-0.3,-3.26,-1.91,-0.05,-0.18,
2/2/2010,10:00,99,14.35,5.57,230.1,-0.1,-3.7,-3.07,-0.17,-0.4,
2/2/2010,10:30,100,7.97,5.15,209.6,-1.2,-2.53,-4.43,-0.11,-0.12,
2/2/2010,11:00,99,11.2,4.48,219.7,-2.1,-2.33,-2.78,-0.18,-0.29,
2/2/2010,11:30,100,17.11,6.6,282.2,-2,-6.34,1.31,-0.27,0.04,
2/2/2010,12:00,100,13.82,9.12,273.3,-2.3,-8.94,0.51,-0.46,0.18,
2/2/2010,12:30,100,12.97,8.34,266.7,-3.9,-8.21,-0.5,-0.6,0.08,
2/2/2010,13:00,100,12.58,8.79,255.2,-3.4,-8.35,-2.22,-0.54,-0.07,
2/2/2010,13:30,100,11.58,8.76,243.5,-2.3,-7.79,-3.83,-0.38,-0.37,
2/2/2010,14:00,100,10.73,8.1,237.3,-1.9,-6.77,-4.31,-0.29,-0.61,
2/2/2010,14:30,100,10.29,7.91,224.5,-1.4,-5.52,-5.59,-0.21,-0.87,
2/2/2010,15:00,100,10.02,7.64,223,-1.3,-5.18,-5.55,-0.18,-0.95,
2/2/2010,15:30,100,10.65,8.26,220.5,-1.2,-5.34,-6.23,-0.19,-1.06,
2/2/2010,16:00,100,11.84,8.42,208.1,-1.2,-3.95,-7.37,-0.19,-1.43,
2/2/2010,16:30,100,11.08,8.42,211.8,-1.3,-4.4,-7.08,-0.2,-1.52,
2/2/2010,17:00,100,11.14,8.58,205,-1.4,-3.6,-7.72,-0.22,-1.86,
2/2/2010,17:30,100,10.23,6.38,191.5,-1.8,-1.53,-5.99,-0.22,-2.19,
2/2/2010,18:00,100,8.71,5.02,182.8,-1.7,-0.25,-4.9,-0.19,-2.43,
2/2/2010,18:30,100,8.64,3.96,174.7,-1.5,0.3,-3.81,-0.15,-2.57,
2/2/2010,19:00,100,7.64,3.65,171.4,-2,0.46,-3.48,-0.18,-2.85,
2/2/2010,19:30,100,5.64,2.92,164,-1.1,0.71,-2.68,-0.1,-3,
2/2/2010,20:00,100,6.6,3.23,169.7,-0.5,0.53,-3.03,-0.09,-3.1,
2/2/2010,20:30,100,7.3,3.9,177.5,-1.6,0.12,-3.76,-0.15,-3.03,
2/2/2010,21:00,100,5.47,2.76,157.8,-1.8,0.93,-2.37,-0.13,-3.3,
2/2/2010,21:30,100,5.82,2.97,141.9,-1.6,1.73,-2.21,-0.12,-3.73,
2/2/2010,22:00,100,7.55,2.69,142.2,-0.6,1.55,-2.01,-0.06,-3.57,
2/2/2010,22:30,100,6.19,2.97,134.2,-2.7,2.02,-1.97,-0.19,-3.65,
2/2/2010,23:00,100,6.66,3.05,141.5,-2.2,1.77,-2.25,-0.17,-3.83,
2/2/2010,23:30,100,6.47,3.3,145,-1.7,1.79,-2.58,-0.16,-3.73,
2/3/2010,0:00,100,8.67,3.69,142.6,-1.9,2.11,-2.76,-0.19,-4.14,
2/3/2010,0:30,100,11.38,5.21,164.5,-1.9,1.17,-4.75,-0.27,-4.13,
2/3/2010,1:00,100,12.16,5.26,168.5,-1.7,0.94,-4.95,-0.24,-4.26,
2/3/2010,1:30,100,12.23,5.24,153,-1.1,2.19,-4.38,-0.23,-4.3,
2/3/2010,2:00,100,12.94,4.92,140.8,-2,2.89,-3.63,-0.25,-4.18,
2/3/2010,2:30,100,12.25,5.33,144.6,-1.7,2.91,-4.08,-0.28,-4.51,
2/3/2010,3:00,100,11.51,5.02,142.2,-0.2,2.89,-3.68,-0.15,-4.78,
2/3/2010,3:30,100,9.15,4.44,126,-1.7,3.37,-2.46,-0.23,-5.67,
2/3/2010,4:00,100,12.12,5.56,123.8,-1.8,4.33,-2.91,-0.32,-5.64,
2/3/2010,4:30,100,12.19,5.93,120.2,-1.1,4.79,-2.77,-0.23,-5.61,
2/3/2010,5:00,100,11.96,5.85,123.4,-1.3,4.59,-3.01,-0.28,-5.34,
2/3/2010,5:30,100,14.19,5.58,119.7,-1.6,4.55,-2.57,-0.25,-5.5,
2/3/2010,6:00,100,12.97,6.02,119.3,-1.6,4.88,-2.74,-0.3,-5.62,
2/3/2010,6:30,100,14.69,6.37,118.4,-1.7,5.22,-2.86,-0.33,-5.15,
2/3/2010,7:00,100,15,6.67,122.1,-1.8,5.28,-3.33,-0.38,-4.9,
2/3/2010,7:30,100,14.22,6.26,123,-0.5,4.89,-3.19,-0.21,-4.87,
2/3/2010,8:00,100,12.7,6.16,126.5,-0.8,4.59,-3.43,-0.24,-4.87,
2/3/2010,8:30,100,12.8,5.92,128.8,-1.8,4.32,-3.47,-0.29,-4.49,
